y\tu\tk\teps\tv2\tnuSA\tT\talphat\tepst\tkt
1.9731298548	4.6891555194	0.8747518814	24.3547444074	0.0666666667	0.0055555556	0.1006304025	0.0005143637	0.0010000000	0.1000000000
1.9750740433	4.3713525891	0.7534361044	23.2418942191	0.0666666667	0.0055555556	0.0937607882	0.0004013802	0.0010000000	0.1000000000
1.9769264814	4.0632346447	0.6446988173	22.1504857429	0.0666666667	0.0055555556	0.0871028117	0.0003111962	0.0010000000	0.1000000000
1.9786913367	3.7654532505	0.5481206109	21.0936343849	0.0666666667	0.0055555556	0.0806716503	0.0002397199	0.0010000000	0.1000000000
1.9803726030	3.4784326080	0.4630259883	20.0825423599	0.0666666667	0.0055555556	0.0744772076	0.0001834221	0.0010000000	0.1000000000
1.9819741058	3.2024019140	0.3885781594	19.1260150091	0.0666666667	0.0055555556	0.0685248465	0.0001393315	0.0010000000	0.1000000000
1.9834995080	2.9374300677	0.3238572907	18.2302064411	0.0666666667	0.0055555556	0.0628161939	0.0001049913	0.0010000000	0.1000000000
1.9849523159	2.6834587697	0.2679201050	17.3987141048	0.0666666667	0.0055555556	0.0573499151	0.0000783966	0.0010000000	0.1000000000
1.9863358846	2.4403318907	0.2198420676	16.6329173644	0.0666666667	0.0055555556	0.0521224053	0.0000579259	0.0010000000	0.1000000000
1.9876534236	2.2078203230	0.1787449960	15.9324200928	0.0666666667	0.0055555556	0.0471283758	0.0000422773	0.0010000000	0.1000000000
1.9889080021	1.9856423176	0.1438133485	15.2954959447	0.0666666667	0.0055555556	0.0423613339	0.0000304100	0.0010000000	0.1000000000
1.9901025543	1.7734797223	0.1143022216	14.7194818481	0.0666666667	0.0055555556	0.0378139655	0.0000214955	0.0010000000	0.1000000000
1.9912398850	1.5709906981	0.0895395869	14.2010990999	0.0666666667	0.0055555556	0.0334784332	0.0000148760	0.0010000000	0.1000000000
1.9923226740	1.3778195188	0.0689247414	13.7367008273	0.0666666667	0.0055555556	0.0293466052	0.0000100302	0.0010000000	0.1000000000
1.9933534817	1.1936040161	0.0519244341	13.3224535876	0.0666666667	0.0055555556	0.0254102279	0.0000065460	0.0010000000	0.1000000000
1.9943347532	1.0179811575	0.0380677124	12.9544636312	0.0666666667	0.0055555556	0.0216610545	0.0000040977	0.0010000000	0.1000000000
1.9952688237	0.8505911671	0.0269401975	12.6288576480	0.0666666667	0.0055555556	0.0180909381	0.0000024282	0.0010000000	0.1000000000
1.9961579223	0.6910805180	0.0181782597	12.3418250464	0.0666666667	0.0055555556	0.0146918988	0.0000013352	0.0010000000	0.1000000000
1.9970041770	0.5391040626	0.0114633823	12.0896240006	0.0666666667	0.0055555556	0.0114561710	0.0000006593	0.0010000000	0.1000000000
1.9978096186	0.3943265046	0.0065168834	11.8685445231	0.0666666667	0.0055555556	0.0083762339	0.0000002754	0.0010000000	0.1000000000
